id,name,title,slug,page_layout,tag_page_type,tag_media_1,tag_media_2,tag_language,tag_university,tag_canton,tag_special_content_1,tag_special_content_2,tag_references,tag_footnotes,tag_others,user_1_id,user_2_id,user_3_id,user_4_id,user_1_username,user_2_username,user_3_username,user_4_username
6353,Genom Editing am Menschen - Die Ethik-Lernplattform,Genome Editing am Menschen - Die Ethik-Lernplattform,2022-10-24-kohler,article,article,,,German,,,,,,,,2133,kohler,,,,,,
5984,Introduction à la philosophie de la psychiatrie contemporaine (Kopie),Introduction à la philosophie de la psychiatrie contemporaine,2016-11-07-lemoine,article,article,,,French,,,,,,,,767,lemoine,,,,,,
4719,Die Ethikfrage beim Handel mit US-Lebensversicherungen,Die Ethikfrage beim Handel mit US-Lebensversicherungen,2021-08-06-gruenig,article,article,,,German,,,,,,,,24911,gruenig,,,,,,
5980,La reconnaissance des pratiques de santé alternatives – un défi philosophique majeur (Kopie),La reconnaissance des pratiques de santé alternatives – un défi philosophique majeur,2016-11-07-kristensen,article,article,,,French,,,,,,,,778,kristensen,,,,,,
4633,Über Trauer und Menschlichkeit,Über Trauer und Menschlichkeit,2021-04-19-vondermassen,article,article,,,German,,,,,,,,24930,vondermassen,,,,,,
5982,Patiente mais pas trop (Kopie),Patiente mais pas trop,2016-11-07-nurock,article,article,,,French,,,,,,,,779,nurock,,,,,,
5024,Das dialektische Verhältnis des Menschen zur Natur  und seine Gefährdung,Das dialektische Verhältnis des Menschen zur Natur  und seine Gefährdung,2021-11-26-schmiedkowarzik,article,article,,,German,,,,,,,,3251,schmiedkowarzik,,,,,,
5986,Pour une conduite réflexive de la recherche clinique à partir d'une conception contextuelle et pragmatique de la bioéthique (Kopie),Pour une conduite réflexive de la recherche clinique à partir d'une conception contextuelle et pragmatique de la bioéthique,2016-11-07-cobbaut-boitte,article,article,,,French,,,,,,,,25097,cobbaut,26465,boitte,,,,
9277,EVENT Claudio Calosi: Reasons for Regions,Claudio Calosi: Reasons for Regions,2023-12-19-eidos,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
5018,Die real existierende Postmoderne,Die real existierende Postmoderne,2020-11-24-esfeld,article,article,,,German,,,,,,,,203,esfeld,,,,,,
5983,Soins médicaux: y a-t-il des limites raisonnables? (Kopie),Soins médicaux: y a-t-il des limites raisonnables?,2016-11-07-perrier,article,article,,,French,,,,,,,,704,perrier,,,,,,
9304,EVENT Alexia Valzino: L'aliénation par la praxis dans la pensée de Sartre,Alexia Valzino: L'aliénation par la praxis dans la pensée de Sartre,2023-12-14-orphi,event,event,,,,UniL,VD,,,,,,1790,orphi,,,,,,
4671,"Gewalt, Religionen und die menschliche Psyche","Gewalt, Religionen und die menschliche Psyche",2021-04-07-roggo,article,article,,,German,,,,,,,,485,roggo,,,,,,
5979,"La santé, la maladie, le citoyen et le patient","La santé, la maladie, le citoyen et le patient",2016-11-07-lovis,article,article,,,French,,,,,,,,709,lovis,,,,,,
9100,"EVENT Léna Mudry, “Pragmatic Encroachment and Suspension of Judgement”","Léna Mudry, “Pragmatic Encroachment and Suspension of Judgement”",2023-12-11-exre,event,event,,,,UniFR,FR,,,,,,48,exre,,,,,,
4407,Das Individuum als Daten,Das Individuum als Daten,2020-11-14-piu,article,article,,,German,,,,,,,,25672,piu,,,,,,
9275,EVENT Alyssa Ney (UC Davis): The Fundamentality of Physics,Alyssa Ney (UC Davis): The Fundamentality of Physics,2023-12-05-eidos,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
5987,Ne plus être à contretemps,Ne plus être à contretemps,2016-11-06-moyse,article,article,,,French,,,,,,,,713,moyse,,,,,,
4390,Der digitale Mensch,Der digitale Mensch,2020-10-30-schaller,article,article,,,German,,,,,,,,25673,schaller,,,,,,
9343,EVENT Was macht das Wetter mit uns?,Was macht das Wetter mit uns?,2023-12-03-philosophieren,event,event,,,,,BE,,,,,,25119,blum,,,,,,
5988,Protéger les personnes vulnérables: une exigence éthique à clarifier (Kopie),Protéger les personnes vulnérables: une exigence éthique à clarifier,2016-11-07-hurst,article,article,,,French,,,,,,,,775,hurst,,,,,,
5525,Hochschulfinanzierung – Szenen einer Entwicklung,Hochschulfinanzierung – Szenen einer Entwicklung,2022-05-03-kraeuchi,article,article,,,German,,,,,,,,4051,kraeuchi,,,,,,
9113,CALL FOR PAPERS: International Conference Ethics and Philosophy teaching and the challenges of the future, International Conference Ethics and Philosophy teaching and the challenges of the future,2023-11-30-phlu,article,article about event,,,English,,LU,high schools,,,,,25119,blum,26563,phlu,,,,
5937,Brève introduction au transhumanisme,Brève introduction au transhumanisme,2016-11-07-hottois,article,article,,,French,,,,,,,,781,hottois,,,,,,
5626,"Offener Brief von HSGYM Philosophie zur ""Weiterentwicklung der gymnasialen Maturität""","Offener Brief von HSGYM Philosophie zur ""Weiterentwicklung der gymnasialen Maturität""",2021-01-11-schaellibaum,article,information page,,,German,,,,,,,,210,schaellibaum,,,,,,
5940,Intelligence artificielle et Machine à remonter le temps,Intelligence artificielle et Machine à remonter le temps,2017-04-10-martin,article,article,,,French,,,,,,,,724,jmartin,,,,,,
9098,"EVENT Vera Hoffman-Kolss, “Counterpossibles and Causal Exclusion”","Vera Hoffman-Kolss, “Counterpossibles and Causal Exclusion”",2023-11-27-exre,event,event,,,,UniFR,FR,,,,,,48,exre,,,,,,
5422,Interview mit Jean-Claude Wolf,Interview mit Jean-Claude Wolf,2022-04-07-wolf,article,article,,,German,,,,,,,,524,wolf,,,,,,
5939,Amélioration humaine: du sujet au projet perfectible,Amélioration humaine: du sujet au projet perfectible,2018-02-06-berset,article,article,,,French,,,,,,,,869,berset,,,,,,
5619,Manifest 2021,Manifest 2021,2022-06-01-devanthery-meija,article,information page,,,German,,,,,,,,5079,meija,26414,devanthery,,,,
5989,La responsabilité du chercheur est-elle seulement morale?,La responsabilité du chercheur est-elle seulement morale?,2018-01-25-grinbaum,article,article,,,French,,,,,,,,703,grinbaum,,,,,,
9108,EVENT Lugano Philosophy Colloquia: Marta Pedroni,Lugano Philosophy Colloquia: Marta Pedroni: The singular case of spacetime singularities in quantum gravity,2023-11-17-usi,event,event,,,,USI,TI,,,,,,25738,usi,,,,,,
5875,Welche Bedürfnisse stellen Sie an philosophische Bücher?,Welche Bedürfnisse stellen Sie an philosophische Bücher?,2022-08-10-schumm,article,article,,,German,,,,,,,,26597,schumm,,,,,,
5938,L'humain augmenté: entre amélioration et déshumanisation,L'humain augmenté: entre amélioration et déshumanisation,2016-11-07-roduit,article,article,,,French,,,,,,,,730,roduit,,,,,,
9302,EVENT Virginia Soro: Aliénation et Autrui - de la conscience objectivante à la conscience affective,Virginia Soro: Aliénation et Autrui - de la conscience objectivante à la conscience affective,2023-11-16-orphi,event,event,,,,UniL,VD,,,,,,1790,orphi,,,,,,
5025,Die Philosophie der selbsterfüllenden Prophezeiungen,Die Philosophie der selbsterfüllenden Prophezeiungen,2021-11-27-schinner,article,article,,picture,German,,,,,,,,4054,schinner,,,,,,
9097,"EVENT Paul Keller, “Secession and Annexation – Structural Symmetry and Its Implications”","Paul Keller, “Secession and Annexation – Structural Symmetry and Its Implications”",2023-11-13-exre,event,event,,,,UniFR,FR,,,,,,48,exre,,,,,,
5943,Quantified self et définition de la santé,Quantified self et définition de la santé,2016-11-07-meyer,article,article,,,French,,,,,,,,774,pmeyer,,,,,,
5654,Nachruf auf Beat Sitter-Liver,Nachruf auf Beat Sitter-Liver,2022-02-04-zuercher,article,article,,,German,,,,,,,,25868,zuercher,,,,,,
5990,"La responsabilité, ou le poids de la liberté","La responsabilité, ou le poids de la liberté",2018-06-07-berset,article,article,,,French,,,,,,,,869,berset,,,,,,
9023,EVENT Thumos Seminar  Rebecca Wallbank (Geneva)  Trust and Aesthetic Authenticity,Thumos Seminar:  Rebecca Wallbank: Trust and Aesthetic Authenticity,2023-11-09-thumos,event,event,,,,UniGE,GE,,,,,,25750,thumos,,,,,,
5873,"Nochmals Hölderlins ""Brot und Wein""","Nochmals Hölderlins ""Brot und Wein""",2022-08-10-gloy,article,article,,,German,,,,,,,,526,gloy,,,,,,
5942,Santé connectée: quand les assurances veulent nous surveiller,Santé connectée: quand les assurances veulent nous surveiller,2016-11-07-menuz,article,article,,,French,,,,,,,,780,menuz,,,,,,
9170,EVENT Philo-Vignes Fluchtgeschichten,Fluchtgeschichten: Abschlussveranstaltung / présentation de project,2023-11-04-philo-vignes,event,event,,,,,BE,our event,Fluchtgeschichten,,,,25119,blum,,,,,,
5932,Was ist plausibler? - die Existenz Gottes oder die Nichtexistenz Gottes?,Was ist plausibler? - die Existenz Gottes oder die Nichtexistenz Gottes?,2013-03-11-ferber,article,article,,,German,,,,,,,,80,ferber,,,,,,
9147,EVENT Paolo Natali (Genève/Lugano) : Appearance and Belief in Aristotle’s De Anima,Paolo Natali (Genève/Lugano) : Appearance and Belief in Aristotle’s De Anima,2023-10-31-unine,event,event,,,,UniNE,NE,,,,,,23,unine,,,,,,
5935,"La ""dignité"" des robots","La ""dignité"" des robots",2017-12-05-constantinides,article,article,,,French,,,,,,,,552,constantinides,,,,,,
4050,"Freiheit, Tod und Aberglauben","Freiheit, Tod und Aberglauben",2020-05-29-zunke,article,article,,,German,,,,,,,,24977,zunke,,,,,,
5941,Analyse du génome humain et liberté individuelle,Analyse du génome humain et liberté individuelle,2016-11-07-barazzetti,article,article,,,French,,,,,,,,718,barazzetti,,,,,,
9286,EVENT LE DROIT DANS L'HISTOIRE - Conditions et dynamique historiques de l'effectivité du droit selon Kant,LE DROIT DANS L'HISTOIRE - Conditions et dynamique historiques de l'effectivité du droit selon Kant,2023-10-26-unil,event,event,,,,UniL,VD,,,,,,19,unil,,,,,,
6209,Eros und der Mythos vom Kugelmenschen,Eros und der Mythos vom Kugelmenschen,2022-09-19-dorn,article,article,,,German,,,,,,,,22078,dorn,,,,,,
9145,"EVENT Chris Shields (UC San Diego) : Good, Bad, Better, Worse ","Chris Shields (UC San Diego) : Good, Bad, Better, Worse ",2023-10-23-unine,event,event,,,,UniNE,NE,,,,,,23,unine,,,,,,
1116,Darwinisme et philosophie,Darwinisme et philosophie,2017-02-14-gayon,article,article,,,French,,,,,,,,722,gayon,,,,,,
4299,Glauben und Wissen,Glauben und Wissen,2020-08-31-meier,article,article,,,German,,,,,,,,1922,meier,,,,,,
9154,"EVENT Gonzalo Rodriguez-Pereyra (Oxford),  Bolzano on the Identity of Indiscernibles","Gonzalo Rodriguez-Pereyra (Oxford),  Bolzano on the Identity of Indiscernibles",2023-10-18-quodlibeta,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
1087,Libre arbitre et sentiment d'évidence chez Descartes,Libre arbitre et sentiment d'évidence chez Descartes,2017-01-19-jolibert,article,article,,,French,,,,,,,,706,jolibert,,,,,,
3827,Was Wissenschaftsphilosophie mit Naturschutz zu tun hat,Was Wissenschaftsphilosophie mit Naturschutz zu tun hat,2020-01-06-reydon,article,article,,,German,,,,,,,,1370,reydon,,,,,,
9095,"EVENT Davide Dalla Rosa, “A Kantian account of the relationship between believing and judging”","Davide Dalla Rosa, “A Kantian account of the relationship between believing and judging”",2023-10-16-exre,event,event,,,,UniFR,FR,,,,,,48,exre,,,,,,
1333,De la mauvaise conscience à l'autodépassement de la morale dans la philosophie de Nietzsche,De la mauvaise conscience à l'autodépassement de la morale dans la philosophie de Nietzsche,2017-04-17-dauw,article,article,,,French,,,,,,,,771,dauw,,,,,,
4319,"Wenn es den Raum gibt, wo ist er dann? ","Wenn es den Raum gibt, wo ist er dann? ",2020-09-15-herrmann,article,article,,picture,German,,,,,,,,1943,herrmann,,,,,,
9300,EVENT Vivien Poltier: l'incarnation de l'expérience de travail et de sens de l'aliénation dans la Condition ouvrière de Simon Weil , Vivien Poltier: L'incarnation de l'expérience de travail et sens de l'aliénation dans la Condition ouvrière de Simon Weil,2023-10-19-orphi,event,event,,,,UniL,VD,,,,,,1790,orphi,,,,,,
5860,"Wokisme, philosophie et sciences modernes.","Wokisme, philosophie et sciences modernes.",2022-07-26-versant,article,article,,,French,,,,,,,,5391,versant,,,,,,
2427,Das Recht auf Gesundheitsdaten,Das Recht auf Gesundheitsdaten,2018-05-01-moser,article,article,,,German,,,,,,,,571,emoser,,,,,,
9074,EVENT Robert Michels: Ways of Being Wise II – Ultimate Wisdom,Robert Michels: Ways of Being Wise II – Ultimate Wisdom,2023-10-03-eidos,event,event,,,,UniGE,GE,,,,,,25749,eidos,,,,,,
6005,Philosophie du jeu vidéo,Philosophie du jeu vidéo,2018-10-14-adelphos,article,article,,,French,,,,,,,,584,adelphos,,,,,,
3159,Der schwarze Highheel ,Der schwarze Highheel ,2019-03-01-martach,article,media article,video,,German,,,,,,,,599,martach,,,,,,
2494,"L'enfant, la littérature et la philosophie","L'enfant, la littérature et la philosophie",2018-06-12-chirouter,article,article,,,French,,,,,,,,716,chirouter,,,,,,
5489,PHILOSOPHIEREN MIT... Wozu Roboter?,Wozu Roboter?,2020-02-23-melzer-gretlerheusser,article,article,,,German,,,,,,,,4542,melzer,25765,gretlerheusser,,,,
9241,EVENT The Little Perspectival Workshop: Giovanni Merlo,The The Little Perspectival Workshop: Giovanni Merlo,2023-04-20-the-little-perspectival,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
2733,"La Prostitution, un métier comme les autres?","La prostitution, un métier comme les autres?",2018-10-17-chevariecossette,article,article,,,French,,,,,,,,546,chevariecossette,,,,,,
2930,Künstlerische Intelligenz – KI-Darstellungen und ihr Einfluss auf unsere KI-Interpretationen,Künstlerische Intelligenz– KI-Darstellung und Interpretation,2018-12-31-haeusler,article,article,,,German,,,,,,,,25285,haeusler,,,,,,
9060,EVENT/ARTICLE Feministische Sprachkritik - weshalb und wie? ,Feministische Sprachkritik - weshalb und wie? ,2022-10-19-pgz,article,article about event,,,German,,LU,,,,,,1287,pgz,,,,,,
8246,Rencontre avec la philosophie,Rencontre avec la philosophie,2023-03-29-kolly,article,article,,,French,,,,,,,,25604,kolly,,,,,,
1069,Folter – (k)ein Thema in der Zukunft?,Folter – (k)ein Thema in der Zukunft?,2017-01-05-neuhaus,article,article,,,German,,,,,,,,25590,neuhaus,,,,,,
8346,"""....rendre la philosophie populaire"". Pourquoi philosophie.ch est important","""....rendre la philosophie populaire"". Pourquoi philosophie.ch est important",2023-04-02-rother,article,article without DOI,,,French,,,translation,,,,,175,rother,,,,,,
9112,EVENT Geneva Graduate Conference in Political Philosophy,Geneva Graduate Conference in Political Philosophy,2024-02-15-unige,event,event,,,,UniGE,GE,,,,,,20,unige,,,,,,
6798,Aus Fehlern lernen? ,Aus Fehlern lernen? ,2023-01-03-moessner,article,article,,,German,,,,,,,,25595,moessner,,,,,,
8399,Le conséquentialisme sophistiqué et l'objection pratique,Le conséquentialisme sophistiqué et l'objection pratique,2023-04-19-saurer,article,article,,,French,,,,,,,,25726,saurer,,,,,,
8444,JOB: PhD/postdoc in Theoretical Philosophy,Lucerne: PhD/postdoc in Theoretical Philosophy,2023-04-15-unilu,article,information page,,,English,UniLU,LU,job,,,,,25792,elkassar,,,,,,
4501,Echoes from Elsewhere ,Echoes from Elsewhere,2021-01-11-vonhuber,article,article,,,German,,,,,,,,579,vonhuber,,,,,,
8428,Thrasymaque donne-t-il une définition cohérentede la justice ?,Thrasymaque donne-t-il une définition cohérente de la justice ?,2023-04-25-sulja,article,article,,,French,,,,,,,,25784,sulja,,,,,,
9156,JOB: 4-year PhD position Neuchâtel,4-year PhD position Neuchâtel,2024-02-01-phd-unine,article,information page,,,English,UniNE,NE,job,,,,,23,unine,,,,,,
7795,Auf den Spuren der Ontologie in der Schweiz.  Präsentation eines laufenden Forschungsprojekts,Auf den Spuren der Ontologie in der Schweiz,2023-01-16-paladini,article,article,,,German,,,research,,,,,25360,paladini,,,,,,
8476,L’enfer c’est les autres,L’enfer c’est les autres,2023-05-02-pierre,article,article,,,French,,,,,,,,25788,pierre,,,,,,
9157,JOB: 2 postdoc positions in Philosophy at the University of Geneva,2 postdoc positions in Philosophy at the University of Geneva,2024-01-01-phd-postdoc-unige,article,information page,,,English,UniGE,GE,job,,,,,20,unige,,,,,,
7846,EVENT/ARTICLE Selbstverantwortung und Identität,Selbstverantwortung und Identität,2018-11-05-budnik-meister,article,article about event,audio,,German,,BE,,our event,,,,528,budnik,697,meister,,,,
8330,EVENT/ARTICLE  The Little Perspectival Workshop ,The Little Perspectival Workshop ,2023-04-20-merlo,article,article about event,,,English,UniGE,GE,,,,,,25829,merlo,,,,,,
8490,De la démocratie en France : l'épisode des retraites.,De la démocratie en France : l'épisode des retraites.,2023-05-10-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8060,Forschungsnovum Psychotextologie ,Forschungsnovum Psychotextologie ,2023-02-15-greiner,article,article,,,German,,,,,,,,25659,greiner,,,,,,
8542,"Filosofix, de la philosophie en concentré et en dessin animé","Filosofix, de la philosophie en concentré et en dessin animé",2023-05-26-kiepe,article,article,,,French,,,,,,,,5197,kiepe,,,,,,
9036,"EVENT/ARTICLE  Location, Location, Location","Location, Location, Location",2022-10-26-quantum,article,article about event,,,English,UniGE,GE,,,,,,25706,quantum-metaphysics,,,,,,
8012,Nachruf auf Richard J. Bernstein,Denker der Stunde: Ein Nachruf auf Richard J. Bernstein,2023-01-31-blaettel,article,article,,,German,,,,,,,,24882,blaettel,,,,,,
5889,UNIBE meta(φ) #6 - 2020,meta(φ) #6 - 2020,metaphi-6-2020,standard,media article,pdf,,German,UniBE,BE,metaphi,,,,,2164,schori,,,,,,
8504,Revue de presse philosophique semaine du 08/05/2023,Revue de presse philosophique semaine du 08/05/2023,2023-05-14-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8111,Brauchen wir eine gendergerechte Sprache? - Pro,Brauchen wir eine gendergerechte Sprache? - Pro,2023-03-09-schmid,article,article,,,German,,,,,,,,25686,frschmid,,,,,,
1662,UNIBE bärner studizytig #9,bärner studizytig #9,baerner-studizytig-9,article,media article,pdf,,German,UniBE,BE,metaphi,,,,,391,bsz,,,,,,
8553,Être ne peut pas ne pas être,Être ne peut pas ne pas être,2023-06-01-hubert,article,article,,,French,,,,,,,,26578,hubert,,,,,,
8203,Gibt es eine politisch korrekte Sprache?,Gibt es eine politisch korrekte Sprache?,2023-03-16-muehlebach,article,article,,,German,,,,,,,,408,muehlebach,,,,,,
8694,"Opinion, proposition et militantisme","Opinion, proposition et militantisme",2023-06-07-kolly,article,article,,,French,,,,,,,,25604,kolly,,,,,,
5061,TESTIMONIAL Albert Hoffmann,Albert Hoffmann: Philosophische Praxis,2016-11-25-alberthoffmann,article,article,,,German,,,testimonial,,,,,43,sophonautik,,,,,,
8076,Meine Zeit an der Kantonsschule Hohe Promenade,Meine Zeit an der Kantonsschule Hohe Promenade,2023-02-22-huber,article,article,,,German,,,,,,,,25602,huber,,,,,,
8701,Revue de presse philosophique semaine du 05/06/2023,Revue de presse philosophique semaine du 05/06/2023,2023-06-14-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
5071,TESTIMONIAL Jana König,Jana König : Projektleiterin des Intendanten im Luzerner Theater,2018-02-20-koenig,article,article,,,German,,,testimonial,,,,,25598,koenig,,,,,,
8427,"Wie führe ich ein gutes Leben, Aristoteles?","Wie führe ich ein gutes Leben, Aristoteles?",2023-04-24-klaus,article,article,,,German,,,,,,,,25781,klaus,,,,,,
8058,PUBLICATION Jahresbroschüre 2020,Digitalisierung: Was verändert sie in unserem Leben? ,jahresbroschuere-2020,standard,media article,pdf,,German,,,our publication,,,,,5254,scheiwiller,,,,,,
8717,Revue de presse philosophique semaine du 12/06/2023,Revue de presse philosophique semaine du 12/06/2023,2023-06-22-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8435,Egoistische Frauen und falsche Fürsorge,Egoistische Frauen und falsche Fürsorge,2023-04-07-fawkes,article,article,,,German,,,,,,,,25824,fawkes,,,,,,
8726,"""Philo Fiction"" le podcast de la philosophie de Jiri Benovsky","""Philo Fiction"" le podcast de la philosophie de Jiri Benovsky",2023-06-23-kiepe,article,article,,,French,,,,,,,,5197,kiepe,,,,,,
9217,Namenlos?,Namenlos?,2023-11-10-anon,article,article without DOI,,,German,,,Fluchtgeschichten,,,,,26037,anon,,,,,,
8440,Himmelfahrtskommando: Rechnen statt Denken,Himmelfahrtskommando: Rechnen statt Denken,2023-04-27-winter,article,article,,,German,,,,,,,,25789,dwinter,,,,,,
8932,Flüchten ist wie eine Wiedergeburt,"""Flüchten ist wie eine Wiedergeburt""",2023-08-11-anon,article,article without DOI,,,German,,,Fluchtgeschichten,,,,,26037,anon,,,,,,
8745,Revue de presse philosophique semaine du 19/06/2023,Revue de presse philosophique semaine du 19/06/2023,2023-06-28-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8459,Der Wille als variierendes Naturgesetz,Der Wille als variierendes Naturgesetz,2023-04-29-harder,article,article,,,German,,,,,,,,25719,harder,,,,,,
8806,Revue de presse philosophique semaine du 26/06/2023,Revue de presse philosophique semaine du 26/06/2023,2023-07-08-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
1031,Philosophie der Mathematik,Philosophie der Mathematik,2017-07-06-sommaruga,article,article,,,German,,,,,,,,266,sommaruga,,,,,,
8470,Zu den offenen Fragen der Sexualität,Zu den offenen Fragen der Sexualität,2023-05-03-chalabi,article,article without DOI,,,German,,,republication,,,,,25723,chalabi,,,,,,
8854,Revue de presse philosophique semaine du 10/07/2023,Revue de presse philosophique semaine du 10/07/2023,2023-07-21-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
1640,Wittgenstein,Wittgenstein,2017-10-01-raess,article,article,,,German,,,,,,,,7,raess,,,,,,
8474,Die Sprache der Verschwundenen,Die Sprache der Verschwundenen,2023-05-07-chalabi,article,article without DOI,,,German,,,republication,,,,,25723,chalabi,,,,,,
8912,Revue de presse philosophique semaine du 24/07/2023,Revue de presse philosophique semaine du 24/07/2023,2023-08-03-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8122,Reflexionspüree ,Reflexionspüree ,2023-03-12-montemagno,article,article,,,German,,,,,,,,25688,montemagno,,,,,,
8536,Vaihingers Katze: Der Nutzen der Fiktion ,Vaihingers Katze: Der Nutzen der Fiktion ,2023-05-24-wuehle,article,article,,,German,,,,,,,,25523,wuehle,,,,,,
8935,Revue de presse philosophique semaine du 31/07/2023,Revue de presse philosophique semaine du 31/07/2023,2023-08-10-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
4000,Philosophie in der Schweiz oder Schweizer Philosophie?,Philosophie in der Schweiz oder Schweizer Philosophie?,2020-04-17-rother,article,article,,,German,,,,,,,,175,rother,,,,,,
8697,Psychowissenschaft ist Text Wissenschaft,Psychowissenschaft ist Text Wissenschaft,2023-12-06-greiner,article,article,,,German,,,,,,,,25659,greiner,,,,,,
8951,Morale vitaliste et morale anarchiste,Morale vitaliste et morale anarchiste,2023-08-19-meon,article,media article,pdf,,French,UniFR,FR,student paper,,,,,24883,meon,,,,,,
2582,Von alten Gedanken und neuen Erkenntnissen,Von alten Gedanken und neuen Erkenntnissen,2018-09-01-styger,article,article,,picture,German,,,,,,,,24967,styger,,,,,,
8723,Ist künstliche Intelligenz per se wirklich ein Problem – muss ich mir Sorgen machen oder ist es eine Hexenjagd?,Ist künstliche Intelligenz per se wirklich ein Problem – muss ich mir Sorgen machen oder ist es eine Hexenjagd?,2023-06-23-montemagno,article,article,,,German,,,,,,,,25688,montemagno,,,,,,
8953,Post-colonialisme chez Kafka,Post-colonialisme chez Kafka,2023-08-21-meon,article,media article,pdf,,French,,,student paper,,,,,24883,meon,,,,,,
2688,"Gedanken zu Sprache, Politik und allem dazwischen","Gedanken zu Sprache, Politik und allem dazwischen",2018-10-24-styger,article,article,,,German,,,,,,,,24967,styger,,,,,,
8730,Die Grundfragen der Kryptophilosophie,Die Grundfragen der Kryptophilosophie,2023-06-26-vogel,article,article,,,German,,,,,,,,25603,vogel,,,,,,
8955,Où trouver la philosophie dans les divers médias en France ?,Où trouver la philosophie dans les divers médias en France ?,2023-06-24-meon,article,article,,picture,French,,,,,,,,24883,meon,,,,,,
1472,Forum Liebe und Gemeinschaft,Forum Liebe,2017-01-03-leser,article,article,,,German,,,,,,,,2,leser,,,,,,
8735,Wie ich zur Philosophie kam,Wie ich zur Philosophie kam,2023-06-27-weiss,article,article,,,German,,ZH,,,,,,25819,nsweiss,,,,,,
8962,Revue de presse philosophique semaine du 21/08/2023,Revue de presse philosophique semaine du 21/08/2023,2023-09-02-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8036,Stille schaffen,Stille schaffen,2023-02-05-thalmann,article,article,,,German,,,,,,,,24867,thalmann,,,,,,
8785,Flucht ins Digitale,Flucht ins Digitale,2023-06-29-alani,article,article,,,German,,,,,,,,25851,alani,,,,,,
8963,Du conflit sexuel à la famille inclusive,Du conflit sexuel à la famille inclusive,2023-09-03-kiepe,article,media article,pdf,,French,UniL,VD,student paper,,,,,5197,kiepe,,,,,,
5157,attention,Abécédaire de l'actualité en philosophie,2022-01-03-kaeslin,article,media article,video,,German,,,,,,,,24913,kaeslin,,,,,,
8824,Essay über den zivilen Ungehorsam in Anbetracht der Dringlichkeit der Klimadiskussionen,Essay über den zivilen Ungehorsam in Anbetracht der Dringlichkeit der Klimadiskussionen,2023-07-14-himmelreich,article,article,,,German,,,,,,,,25820,himmelreich,,,,,,
8979,Revue de presse philosophique semaine du 04/09/2023,Revue de presse philosophique semaine du 04/09/2023,2023-09-13-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
2135,Von der Freiheit der Liebe,Von der Freiheit der Liebe,2017-12-23-hand,article,article,,,German,,,,,,,,25557,hand,,,,,,
8823,Rousseaus Begriff der Selbstliebe,Rousseaus Begriff der Selbstliebe,2023-07-15-himmelreich,article,media article,pdf,,German,,,student paper,,,,,25820,himmelreich,,,,,,
2167,"Freundschaft, Liebe, Inklusion","Freundschaft, Liebe, Inklusion",2017-12-30-stoppenbrink,article,article,,,German,,,,,,,,25571,stoppenbrink,,,,,,
8987,Michel Bakounine,Michel Bakounine,2023-09-18-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8851,The Nature of Change,The Nature of Change,2023-06-17-agora-aristotle,article,article about event,audio,,English,,,Agora,,,,,25835,agora,,,,,,
8995,Mon expérience de la philosophie,Mon expérience de la philosophie,2023-09-20-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
2228,Heimat als Transitorium?,Heimat als Transitorium?,2018-02-23-goerner,article,article,,,German,,,,,,,,25267,goerner,,,,,,
8859,Die Maschine,Die Maschine,2023-07-22-seibt,article,article without DOI,,,German,,,republication,,,,,22722,seibt,,,,,,
991,Utopie der vollständigen Kontrolle,Utopie der vollständigen Kontrolle,2016-12-22-loh,article,article,,,German,,,,,,,,605,loh,,,,,,
8998,Mon expérience de la philosophie,Mon expérience de la philosophie,2023-09-23-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8804,Anarchy 2023,Anarchy 2023,2023-07-07-biedermann,article,article,,,German,,,,,,,,4045,biedermann,,,,,,
999,Technikzukunft,Technikzukunft,2017-01-16-singer,article,article,,,German,,,,,,,,25508,singer,,,,,,
9001,Revue de presse philosophique semaine du 18/09/2023,Revue de presse philosophique semaine du 18/09/2023,2023-09-28-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
8905,Harry Potter existiert (nicht),Harry Potter existiert (nicht),2023-07-25-scheiwiller,article,media article,pdf,,German,,,student paper,,,,,5254,scheiwiller,,,,,,
9051,Revue de presse philosophique semaine du 02/10/2023,Revue de presse philosophique semaine du 02/10/2023,2023-10-11-meon,article,article,,,French,,,,,,,,24883,meon,,,,,,
