id,old_tags,new_tags,tagging_status,unexpected_error,changed?
9035,"[""other: other: canton: GE"", ""other: other: university: UniGE"", ""other: other: language: English"", ""other: other: page type: article about event""]","[""canton: GE"", ""university: UniGE"", ""language: English"", ""page type: article about event""]",success,,VERDADERO
2409,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9031,"[""other: other: canton: GE"", ""other: other: university: UniGE"", ""other: other: language: English"", ""other: other: page type: article about event""]","[""canton: GE"", ""university: UniGE"", ""language: English"", ""page type: article about event""]",success,,VERDADERO
8066,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
7322,"[""other: other: canton: GE"", ""other: other: university: UniGE"", ""other: other: language: English"", ""other: other: page type: article about event""]","[""canton: GE"", ""university: UniGE"", ""language: English"", ""page type: article about event""]",success,,VERDADERO
8093,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
5886,"[""other: other: canton: BE"", ""other: other: university: UniBE"", ""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: metaphi""]","[""canton: BE"", ""university: UniBE"", ""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: metaphi""]",success,,VERDADERO
8097,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5891,"[""other: other: canton: BE"", ""other: other: university: UniBE"", ""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: metaphi""]","[""canton: BE"", ""university: UniBE"", ""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: metaphi""]",success,,VERDADERO
8110,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5895,"[""other: other: canton: BE"", ""other: other: university: UniBE"", ""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: metaphi""]","[""canton: BE"", ""university: UniBE"", ""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: metaphi""]",success,,VERDADERO
8197,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9206,"[""other: other: canton: BE"", ""other: other: university: UniBE"", ""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: metaphi""]","[""canton: BE"", ""university: UniBE"", ""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: metaphi""]",success,,VERDADERO
8202,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5058,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: testimonial""]","[""language: German"", ""page type: article"", ""special content 1: testimonial""]",success,,VERDADERO
8205,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5063,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: testimonial""]","[""language: German"", ""page type: article"", ""special content 1: testimonial""]",success,,VERDADERO
8224,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5068,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: testimonial""]","[""language: German"", ""page type: article"", ""special content 1: testimonial""]",success,,VERDADERO
8345,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5070,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: testimonial""]","[""language: German"", ""page type: article"", ""special content 1: testimonial""]",success,,VERDADERO
8419,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8373,"[""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: our publication""]","[""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: our publication""]",success,,VERDADERO
8432,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8107,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: Fluchtgeschichten""]","[""language: German"", ""page type: article without DOI"", ""special content 1: Fluchtgeschichten""]",success,,VERDADERO
8434,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9173,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: Fluchtgeschichten""]","[""language: German"", ""page type: article without DOI"", ""special content 1: Fluchtgeschichten""]",success,,VERDADERO
8436,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9048,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8439,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8571,"[""other: other: canton: BE"", ""other: other: language: English"", ""other: other: page type: article about event"", ""other: other: special content 2: our event"", ""other: other: special content 1: Agora""]","[""canton: BE"", ""language: English"", ""page type: article about event"", ""special content 2: our event"", ""special content 1: Agora""]",success,,VERDADERO
8441,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: republication""]","[""language: German"", ""page type: article without DOI"", ""special content 1: republication""]",success,,VERDADERO
8837,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: Fluchtgeschichten""]","[""language: German"", ""page type: article without DOI"", ""special content 1: Fluchtgeschichten""]",success,,VERDADERO
8452,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: republication""]","[""language: German"", ""page type: article without DOI"", ""special content 1: republication""]",success,,VERDADERO
8947,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8456,"[""other: other: language: German"", ""other: other: canton: LU"", ""other: other: page type: article""]","[""language: German"", ""canton: LU"", ""page type: article""]",success,,VERDADERO
2437,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8460,"[""other: other: language: German"", ""other: other: canton: LU"", ""other: other: page type: article"", ""other: other: university: PH LU""]","[""language: German"", ""canton: LU"", ""page type: article"", ""university: PH LU""]",success,,VERDADERO
8684,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8469,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8691,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8471,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: republication""]","[""language: German"", ""page type: article without DOI"", ""special content 1: republication""]",success,,VERDADERO
8749,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8473,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: republication""]","[""language: German"", ""page type: article without DOI"", ""special content 1: republication""]",success,,VERDADERO
8210,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8478,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8403,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8535,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article without DOI"", ""other: other: special content 1: republication""]","[""language: German"", ""media 2: picture"", ""page type: article without DOI"", ""special content 1: republication""]",success,,VERDADERO
3765,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
8550,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8082,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8692,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
3679,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8708,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: Fluchtgeschichten""]","[""language: German"", ""page type: article without DOI"", ""special content 1: Fluchtgeschichten""]",success,,VERDADERO
2231,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8719,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
2510,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8725,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
3479,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
8729,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
2588,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8732,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
273,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8734,"[""other: other: language: English"", ""other: other: page type: article about event"", ""other: other: media 2: picture"", ""other: other: media 1: video"", ""other: other: special content 1: Agora""]","[""language: English"", ""page type: article about event"", ""media 2: picture"", ""media 1: video"", ""special content 1: Agora""]",success,,VERDADERO
281,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8816,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
1855,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8825,"[""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: student paper""]","[""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: student paper""]",success,,VERDADERO
2163,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8272,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
978,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8852,"[""other: other: page type: article about event"", ""other: other: language: German"", ""other: other: media 1: audio"", ""other: other: special content 1: Agora""]","[""page type: article about event"", ""language: German"", ""media 1: audio"", ""special content 1: Agora""]",success,,VERDADERO
986,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8861,"[""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: student paper""]","[""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: student paper""]",success,,VERDADERO
996,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8896,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1006,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8908,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1065,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8925,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
1474,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8938,"[""other: other: language: German"", ""other: other: canton: ZH"", ""other: other: page type: article"", ""other: other: university: ETH""]","[""language: German"", ""canton: ZH"", ""page type: article"", ""university: ETH""]",success,,VERDADERO
1679,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8946,"[""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: audio""]","[""language: German"", ""page type: media article"", ""media 1: audio""]",success,,VERDADERO
1753,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8964,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1819,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8966,"[""other: other: language: German"", ""other: other: page type: media article"", ""other: other: media 1: pdf"", ""other: other: special content 1: student paper""]","[""language: German"", ""page type: media article"", ""media 1: pdf"", ""special content 1: student paper""]",success,,VERDADERO
1847,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8969,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1852,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8974,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
2133,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8976,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1440,"[""other: other: canton: BE"", ""other: other: page type: article about event"", ""other: other: language: German"", ""other: other: special content 2: our event"", ""other: other: media 1: audio""]","[""canton: BE"", ""page type: article about event"", ""language: German"", ""special content 2: our event"", ""media 1: audio""]",success,,VERDADERO
8978,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
1457,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8982,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1743,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8993,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
6292,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: canton: SG""]","[""language: German"", ""page type: article"", ""canton: SG""]",success,,VERDADERO
9006,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1634,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9079,"[""other: other: language: German"", ""other: other: canton: ZH"", ""other: other: university: UZH"", ""other: other: page type: article""]","[""language: German"", ""canton: ZH"", ""university: UZH"", ""page type: article""]",success,,VERDADERO
1616,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9080,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1623,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9115,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
1630,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9138,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1499,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9165,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1592,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9181,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1611,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1597,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9184,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1782,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9185,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1787,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9187,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1801,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9188,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1123,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
9190,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
765,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9212,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
790,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9228,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
784,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9305,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1122,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9331,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
779,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9332,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
817,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9333,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
842,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9334,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
800,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9416,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
823,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
9417,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article""]","[""language: German"", ""media 2: picture"", ""page type: article""]",success,,VERDADERO
923,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
6216,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
826,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
6256,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
2303,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
5918,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
799,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
6309,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""media 2: picture"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
294,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
6750,"[""other: other: language: German"", ""other: other: media 2: picture"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""media 2: picture"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
271,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8206,"[""other: other: language: German"", ""other: other: page type: article"", ""other: other: special content 1: book review""]","[""language: German"", ""page type: article"", ""special content 1: book review""]",success,,VERDADERO
1148,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
1778,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
657,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
2214,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1073,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
3369,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1286,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
73,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1183,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8512,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1168,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8506,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
2121,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8511,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1198,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8514,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1154,"[""other: other: canton: BE"", ""other: other: page type: article about event"", ""other: other: language: German"", ""other: other: special content 2: our event"", ""other: other: media 1: audio""]","[""canton: BE"", ""page type: article about event"", ""language: German"", ""special content 2: our event"", ""media 1: audio""]",success,,VERDADERO
8515,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1076,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8520,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1727,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8517,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1838,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8518,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1581,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8519,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1595,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8521,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1653,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8523,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1700,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8522,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1766,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8524,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1701,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8526,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1714,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8525,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
279,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8527,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
1697,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8509,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
2227,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8507,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
791,"[""other: other: language: German"", ""other: other: page type: article""]","[""language: German"", ""page type: article""]",success,,VERDADERO
8510,"[""other: other: language: German"", ""other: other: page type: article without DOI"", ""other: other: special content 1: book note""]","[""language: German"", ""page type: article without DOI"", ""special content 1: book note""]",success,,VERDADERO
